"행정구역","2018년01월_총인구수","2018년01월_세대수","2018년01월_세대당 인구","2018년01월_남자 인구수","2018년01월_여자 인구수","2018년01월_남여 비율","2018년02월_총인구수","2018년02월_세대수","2018년02월_세대당 인구","2018년02월_남자 인구수","2018년02월_여자 인구수","2018년02월_남여 비율","2018년03월_총인구수","2018년03월_세대수","2018년03월_세대당 인구","2018년03월_남자 인구수","2018년03월_여자 인구수","2018년03월_남여 비율","2018년04월_총인구수","2018년04월_세대수","2018년04월_세대당 인구","2018년04월_남자 인구수","2018년04월_여자 인구수","2018년04월_남여 비율","2018년05월_총인구수","2018년05월_세대수","2018년05월_세대당 인구","2018년05월_남자 인구수","2018년05월_여자 인구수","2018년05월_남여 비율","2018년06월_총인구수","2018년06월_세대수","2018년06월_세대당 인구","2018년06월_남자 인구수","2018년06월_여자 인구수","2018년06월_남여 비율","2018년07월_총인구수","2018년07월_세대수","2018년07월_세대당 인구","2018년07월_남자 인구수","2018년07월_여자 인구수","2018년07월_남여 비율","2018년08월_총인구수","2018년08월_세대수","2018년08월_세대당 인구","2018년08월_남자 인구수","2018년08월_여자 인구수","2018년08월_남여 비율","2018년09월_총인구수","2018년09월_세대수","2018년09월_세대당 인구","2018년09월_남자 인구수","2018년09월_여자 인구수","2018년09월_남여 비율","2018년10월_총인구수","2018년10월_세대수","2018년10월_세대당 인구","2018년10월_남자 인구수","2018년10월_여자 인구수","2018년10월_남여 비율","2018년11월_총인구수","2018년11월_세대수","2018년11월_세대당 인구","2018년11월_남자 인구수","2018년11월_여자 인구수","2018년11월_남여 비율","2018년12월_총인구수","2018년12월_세대수","2018년12월_세대당 인구","2018년12월_남자 인구수","2018년12월_여자 인구수","2018년12월_남여 비율","2019년01월_총인구수","2019년01월_세대수","2019년01월_세대당 인구","2019년01월_남자 인구수","2019년01월_여자 인구수","2019년01월_남여 비율","2019년02월_총인구수","2019년02월_세대수","2019년02월_세대당 인구","2019년02월_남자 인구수","2019년02월_여자 인구수","2019년02월_남여 비율","2019년03월_총인구수","2019년03월_세대수","2019년03월_세대당 인구","2019년03월_남자 인구수","2019년03월_여자 인구수","2019년03월_남여 비율","2019년04월_총인구수","2019년04월_세대수","2019년04월_세대당 인구","2019년04월_남자 인구수","2019년04월_여자 인구수","2019년04월_남여 비율","2019년05월_총인구수","2019년05월_세대수","2019년05월_세대당 인구","2019년05월_남자 인구수","2019년05월_여자 인구수","2019년05월_남여 비율","2019년06월_총인구수","2019년06월_세대수","2019년06월_세대당 인구","2019년06월_남자 인구수","2019년06월_여자 인구수","2019년06월_남여 비율","2019년07월_총인구수","2019년07월_세대수","2019년07월_세대당 인구","2019년07월_남자 인구수","2019년07월_여자 인구수","2019년07월_남여 비율","2019년08월_총인구수","2019년08월_세대수","2019년08월_세대당 인구","2019년08월_남자 인구수","2019년08월_여자 인구수","2019년08월_남여 비율","2019년09월_총인구수","2019년09월_세대수","2019년09월_세대당 인구","2019년09월_남자 인구수","2019년09월_여자 인구수","2019년09월_남여 비율","2019년10월_총인구수","2019년10월_세대수","2019년10월_세대당 인구","2019년10월_남자 인구수","2019년10월_여자 인구수","2019년10월_남여 비율","2019년11월_총인구수","2019년11월_세대수","2019년11월_세대당 인구","2019년11월_남자 인구수","2019년11월_여자 인구수","2019년11월_남여 비율","2019년12월_총인구수","2019년12월_세대수","2019년12월_세대당 인구","2019년12월_남자 인구수","2019년12월_여자 인구수","2019년12월_남여 비율","2020년01월_총인구수","2020년01월_세대수","2020년01월_세대당 인구","2020년01월_남자 인구수","2020년01월_여자 인구수","2020년01월_남여 비율","2020년02월_총인구수","2020년02월_세대수","2020년02월_세대당 인구","2020년02월_남자 인구수","2020년02월_여자 인구수","2020년02월_남여 비율","2020년03월_총인구수","2020년03월_세대수","2020년03월_세대당 인구","2020년03월_남자 인구수","2020년03월_여자 인구수","2020년03월_남여 비율","2020년04월_총인구수","2020년04월_세대수","2020년04월_세대당 인구","2020년04월_남자 인구수","2020년04월_여자 인구수","2020년04월_남여 비율","2020년05월_총인구수","2020년05월_세대수","2020년05월_세대당 인구","2020년05월_남자 인구수","2020년05월_여자 인구수","2020년05월_남여 비율","2020년06월_총인구수","2020년06월_세대수","2020년06월_세대당 인구","2020년06월_남자 인구수","2020년06월_여자 인구수","2020년06월_남여 비율","2020년07월_총인구수","2020년07월_세대수","2020년07월_세대당 인구","2020년07월_남자 인구수","2020년07월_여자 인구수","2020년07월_남여 비율","2020년08월_총인구수","2020년08월_세대수","2020년08월_세대당 인구","2020년08월_남자 인구수","2020년08월_여자 인구수","2020년08월_남여 비율","2020년09월_총인구수","2020년09월_세대수","2020년09월_세대당 인구","2020년09월_남자 인구수","2020년09월_여자 인구수","2020년09월_남여 비율","2020년10월_총인구수","2020년10월_세대수","2020년10월_세대당 인구","2020년10월_남자 인구수","2020년10월_여자 인구수","2020년10월_남여 비율","2020년11월_총인구수","2020년11월_세대수","2020년11월_세대당 인구","2020년11월_남자 인구수","2020년11월_여자 인구수","2020년11월_남여 비율","2020년12월_총인구수","2020년12월_세대수","2020년12월_세대당 인구","2020년12월_남자 인구수","2020년12월_여자 인구수","2020년12월_남여 비율"
"광주광역시 광산구 첨단1동(2920062400)","23,650","7,623","          3.10","11,783","11,867","          0.99","23,591","7,619","          3.10","11,745","11,846","          0.99","23,574","7,623","          3.09","11,719","11,855","          0.99","23,595","7,679","          3.07","11,751","11,844","          0.99","23,697","7,757","          3.05","11,796","11,901","          0.99","23,767","7,813","          3.04","11,833","11,934","          0.99","23,785","7,853","          3.03","11,851","11,934","          0.99","23,784","7,875","          3.02","11,854","11,930","          0.99","23,757","7,888","          3.01","11,832","11,925","          0.99","23,743","7,903","          3.00","11,826","11,917","          0.99","24,076","8,075","          2.98","12,002","12,074","          0.99","24,264","8,164","          2.97","12,079","12,185","          0.99","24,365","8,206","          2.97","12,153","12,212","          1.00","24,348","8,212","          2.96","12,148","12,200","          1.00","24,228","8,207","          2.95","12,082","12,146","          0.99","24,340","8,246","          2.95","12,127","12,213","          0.99","24,731","8,402","          2.94","12,296","12,435","          0.99","24,974","8,503","          2.94","12,415","12,559","          0.99","25,162","8,569","          2.94","12,499","12,663","          0.99","25,220","8,605","          2.93","12,527","12,693","          0.99","25,197","8,616","          2.92","12,501","12,696","          0.98","25,422","8,752","          2.90","12,608","12,814","          0.98","25,884","8,983","          2.88","12,835","13,049","          0.98","25,995","9,048","          2.87","12,883","13,112","          0.98","26,112","9,078","          2.88","12,937","13,175","          0.98","26,152","9,146","          2.86","12,951","13,201","          0.98","26,400","9,333","          2.83","13,081","13,319","          0.98","26,710","9,489","          2.81","13,229","13,481","          0.98","26,749","9,565","          2.80","13,249","13,500","          0.98","26,772","9,605","          2.79","13,277","13,495","          0.98","27,289","9,922","          2.75","13,542","13,747","          0.99","27,646","10,130","          2.73","13,732","13,914","          0.99","27,710","10,191","          2.72","13,768","13,942","          0.99","27,718","10,205","          2.72","13,767","13,951","          0.99","27,728","10,228","          2.71","13,757","13,971","          0.98","27,653","10,226","          2.70","13,696","13,957","          0.98"
"광주광역시 광산구 첨단2동(2920062600)","42,095","15,667","          2.69","21,103","20,992","          1.01","42,171","15,750","          2.68","21,141","21,030","          1.01","42,170","15,800","          2.67","21,133","21,037","          1.00","42,222","15,839","          2.67","21,146","21,076","          1.00","42,117","15,823","          2.66","21,086","21,031","          1.00","42,088","15,831","          2.66","21,098","20,990","          1.01","42,099","15,873","          2.65","21,097","21,002","          1.00","42,075","15,903","          2.65","21,078","20,997","          1.00","42,033","15,894","          2.64","21,044","20,989","          1.00","41,984","15,911","          2.64","21,048","20,936","          1.01","41,924","15,904","          2.64","21,038","20,886","          1.01","41,823","15,899","          2.63","20,990","20,833","          1.01","41,731","15,896","          2.63","20,945","20,786","          1.01","42,280","16,106","          2.63","21,228","21,052","          1.01","43,344","16,550","          2.62","21,771","21,573","          1.01","43,948","16,830","          2.61","22,096","21,852","          1.01","44,276","16,989","          2.61","22,251","22,025","          1.01","44,291","17,023","          2.60","22,269","22,022","          1.01","44,374","17,085","          2.60","22,311","22,063","          1.01","44,429","17,142","          2.59","22,347","22,082","          1.01","44,402","17,158","          2.59","22,333","22,069","          1.01","44,236","17,129","          2.58","22,237","21,999","          1.01","44,119","17,122","          2.58","22,162","21,957","          1.01","44,044","17,130","          2.57","22,126","21,918","          1.01","44,100","17,215","          2.56","22,177","21,923","          1.01","44,162","17,331","          2.55","22,232","21,930","          1.01","44,047","17,411","          2.53","22,178","21,869","          1.01","44,000","17,503","          2.51","22,155","21,845","          1.01","43,991","17,611","          2.50","22,154","21,837","          1.01","43,864","17,630","          2.49","22,081","21,783","          1.01","43,720","17,651","          2.48","22,042","21,678","          1.02","43,885","17,817","          2.46","22,111","21,774","          1.02","43,921","17,894","          2.45","22,135","21,786","          1.02","43,945","17,944","          2.45","22,157","21,788","          1.02","43,997","17,994","          2.45","22,193","21,804","          1.02","43,947","18,043","          2.44","22,156","21,791","          1.02"
"광주광역시 광산구 신가동(2920063000)","23,407","8,678","          2.70","11,921","11,486","          1.04","23,291","8,640","          2.70","11,863","11,428","          1.04","23,273","8,624","          2.70","11,845","11,428","          1.04","23,230","8,628","          2.69","11,826","11,404","          1.04","23,166","8,615","          2.69","11,802","11,364","          1.04","23,119","8,607","          2.69","11,779","11,340","          1.04","23,063","8,611","          2.68","11,761","11,302","          1.04","23,037","8,632","          2.67","11,745","11,292","          1.04","22,982","8,615","          2.67","11,706","11,276","          1.04","22,885","8,622","          2.65","11,658","11,227","          1.04","22,789","8,590","          2.65","11,602","11,187","          1.04","22,820","8,602","          2.65","11,632","11,188","          1.04","22,724","8,578","          2.65","11,597","11,127","          1.04","22,579","8,555","          2.64","11,526","11,053","          1.04","22,499","8,525","          2.64","11,488","11,011","          1.04","22,474","8,516","          2.64","11,482","10,992","          1.04","22,391","8,511","          2.63","11,446","10,945","          1.05","22,373","8,514","          2.63","11,426","10,947","          1.04","22,228","8,463","          2.63","11,351","10,877","          1.04","22,173","8,453","          2.62","11,328","10,845","          1.04","22,120","8,444","          2.62","11,299","10,821","          1.04","22,021","8,405","          2.62","11,237","10,784","          1.04","21,956","8,383","          2.62","11,205","10,751","          1.04","21,843","8,354","          2.61","11,160","10,683","          1.04","21,714","8,310","          2.61","11,080","10,634","          1.04","21,600","8,277","          2.61","11,020","10,580","          1.04","21,402","8,224","          2.60","10,938","10,464","          1.05","21,306","8,198","          2.60","10,890","10,416","          1.05","21,229","8,195","          2.59","10,837","10,392","          1.04","21,072","8,133","          2.59","10,760","10,312","          1.04","20,792","8,011","          2.60","10,601","10,191","          1.04","20,409","7,841","          2.60","10,404","10,005","          1.04","20,029","7,682","          2.61","10,220","9,809","          1.04","19,674","7,495","          2.62","10,047","9,627","          1.04","19,313","7,331","          2.63","9,848","9,465","          1.04","19,144","7,226","          2.65","9,766","9,378","          1.04"
"광주광역시 광산구 운남동(2920063500)","32,784","11,737","          2.79","16,130","16,654","          0.97","32,679","11,725","          2.79","16,070","16,609","          0.97","32,600","11,715","          2.78","16,031","16,569","          0.97","32,595","11,735","          2.78","16,019","16,576","          0.97","32,602","11,732","          2.78","16,014","16,588","          0.97","32,619","11,750","          2.78","16,025","16,594","          0.97","32,612","11,752","          2.78","16,006","16,606","          0.96","32,553","11,759","          2.77","15,978","16,575","          0.96","32,534","11,757","          2.77","15,957","16,577","          0.96","32,469","11,751","          2.76","15,929","16,540","          0.96","32,384","11,755","          2.75","15,885","16,499","          0.96","32,251","11,748","          2.75","15,814","16,437","          0.96","32,258","11,764","          2.74","15,814","16,444","          0.96","32,133","11,750","          2.73","15,757","16,376","          0.96","32,055","11,756","          2.73","15,711","16,344","          0.96","31,970","11,753","          2.72","15,682","16,288","          0.96","31,952","11,770","          2.71","15,690","16,262","          0.96","31,937","11,776","          2.71","15,681","16,256","          0.96","31,914","11,788","          2.71","15,682","16,232","          0.97","31,820","11,764","          2.70","15,647","16,173","          0.97","31,756","11,763","          2.70","15,621","16,135","          0.97","31,655","11,763","          2.69","15,579","16,076","          0.97","31,533","11,744","          2.69","15,514","16,019","          0.97","31,504","11,789","          2.67","15,514","15,990","          0.97","31,911","11,974","          2.67","15,710","16,201","          0.97","32,126","12,068","          2.66","15,815","16,311","          0.97","32,116","12,109","          2.65","15,798","16,318","          0.97","32,056","12,102","          2.65","15,759","16,297","          0.97","31,940","12,094","          2.64","15,710","16,230","          0.97","31,895","12,101","          2.64","15,672","16,223","          0.97","31,868","12,131","          2.63","15,632","16,236","          0.96","31,893","12,177","          2.62","15,644","16,249","          0.96","31,837","12,201","          2.61","15,615","16,222","          0.96","31,807","12,217","          2.60","15,605","16,202","          0.96","31,747","12,204","          2.60","15,559","16,188","          0.96","31,621","12,217","          2.59","15,501","16,120","          0.96"
"광주광역시 광산구 수완동(2920063700)","80,236","27,200","          2.95","39,542","40,694","          0.97","80,109","27,215","          2.94","39,519","40,590","          0.97","80,061","27,252","          2.94","39,499","40,562","          0.97","80,122","27,309","          2.93","39,523","40,599","          0.97","80,044","27,336","          2.93","39,469","40,575","          0.97","80,101","27,360","          2.93","39,485","40,616","          0.97","80,103","27,409","          2.92","39,478","40,625","          0.97","80,184","27,484","          2.92","39,493","40,691","          0.97","80,244","27,545","          2.91","39,540","40,704","          0.97","80,132","27,552","          2.91","39,489","40,643","          0.97","79,871","27,513","          2.90","39,383","40,488","          0.97","79,729","27,489","          2.90","39,327","40,402","          0.97","79,607","27,512","          2.89","39,319","40,288","          0.98","79,319","27,507","          2.88","39,175","40,144","          0.98","79,269","27,496","          2.88","39,158","40,111","          0.98","79,268","27,544","          2.88","39,150","40,118","          0.98","79,281","27,605","          2.87","39,167","40,114","          0.98","79,218","27,603","          2.87","39,132","40,086","          0.98","79,166","27,642","          2.86","39,091","40,075","          0.98","79,182","27,661","          2.86","39,094","40,088","          0.98","79,191","27,668","          2.86","39,086","40,105","          0.97","79,204","27,681","          2.86","39,133","40,071","          0.98","79,120","27,687","          2.86","39,101","40,019","          0.98","78,986","27,697","          2.85","39,041","39,945","          0.98","78,851","27,706","          2.85","38,999","39,852","          0.98","78,744","27,718","          2.84","38,941","39,803","          0.98","78,576","27,710","          2.84","38,823","39,753","          0.98","78,471","27,706","          2.83","38,765","39,706","          0.98","78,433","27,755","          2.83","38,741","39,692","          0.98","78,368","27,795","          2.82","38,707","39,661","          0.98","78,338","27,829","          2.81","38,715","39,623","          0.98","78,238","27,850","          2.81","38,701","39,537","          0.98","78,191","27,902","          2.80","38,680","39,511","          0.98","78,129","27,917","          2.80","38,627","39,502","          0.98","78,165","27,964","          2.80","38,648","39,517","          0.98","78,158","28,012","          2.79","38,616","39,542","          0.98"
"광주광역시 광산구 하남동(2920064000)","21,338","7,704","          2.77","10,796","10,542","          1.02","21,423","7,748","          2.76","10,828","10,595","          1.02","21,470","7,793","          2.76","10,857","10,613","          1.02","21,441","7,801","          2.75","10,840","10,601","          1.02","21,482","7,832","          2.74","10,878","10,604","          1.03","21,547","7,830","          2.75","10,915","10,632","          1.03","21,634","7,877","          2.75","10,958","10,676","          1.03","21,696","7,909","          2.74","10,989","10,707","          1.03","21,696","7,914","          2.74","10,988","10,708","          1.03","22,212","8,117","          2.74","11,258","10,954","          1.03","22,874","8,349","          2.74","11,596","11,278","          1.03","23,294","8,506","          2.74","11,803","11,491","          1.03","23,445","8,594","          2.73","11,910","11,535","          1.03","23,475","8,629","          2.72","11,909","11,566","          1.03","23,486","8,644","          2.72","11,904","11,582","          1.03","23,548","8,699","          2.71","11,939","11,609","          1.03","23,531","8,710","          2.70","11,940","11,591","          1.03","23,515","8,714","          2.70","11,923","11,592","          1.03","23,496","8,724","          2.69","11,925","11,571","          1.03","23,448","8,728","          2.69","11,903","11,545","          1.03","23,488","8,743","          2.69","11,923","11,565","          1.03","23,468","8,764","          2.68","11,914","11,554","          1.03","23,471","8,782","          2.67","11,930","11,541","          1.03","23,437","8,790","          2.67","11,904","11,533","          1.03","23,473","8,809","          2.66","11,938","11,535","          1.03","23,430","8,812","          2.66","11,918","11,512","          1.04","23,375","8,800","          2.66","11,881","11,494","          1.03","23,347","8,808","          2.65","11,862","11,485","          1.03","23,375","8,844","          2.64","11,891","11,484","          1.04","23,366","8,876","          2.63","11,883","11,483","          1.03","23,325","8,884","          2.63","11,877","11,448","          1.04","23,329","8,939","          2.61","11,887","11,442","          1.04","23,334","8,966","          2.60","11,911","11,423","          1.04","23,348","9,004","          2.59","11,910","11,438","          1.04","23,353","9,057","          2.58","11,912","11,441","          1.04","23,400","9,124","          2.56","11,969","11,431","          1.05"
"광주광역시 광산구 임곡동(2920065000)","2,215","1,239","          1.79","1,154","1,061","          1.09","2,195","1,232","          1.78","1,146","1,049","          1.09","2,211","1,245","          1.78","1,148","1,063","          1.08","2,218","1,248","          1.78","1,153","1,065","          1.08","2,223","1,246","          1.78","1,156","1,067","          1.08","2,211","1,245","          1.78","1,148","1,063","          1.08","2,224","1,258","          1.77","1,159","1,065","          1.09","2,221","1,250","          1.78","1,152","1,069","          1.08","2,208","1,250","          1.77","1,150","1,058","          1.09","2,192","1,245","          1.76","1,146","1,046","          1.10","2,181","1,247","          1.75","1,143","1,038","          1.10","2,171","1,241","          1.75","1,142","1,029","          1.11","2,164","1,243","          1.74","1,134","1,030","          1.10","2,165","1,246","          1.74","1,136","1,029","          1.10","2,171","1,237","          1.76","1,137","1,034","          1.10","2,164","1,237","          1.75","1,133","1,031","          1.10","2,166","1,242","          1.74","1,135","1,031","          1.10","2,177","1,250","          1.74","1,136","1,041","          1.09","2,193","1,257","          1.74","1,139","1,054","          1.08","2,185","1,260","          1.73","1,132","1,053","          1.08","2,186","1,253","          1.74","1,129","1,057","          1.07","2,180","1,252","          1.74","1,125","1,055","          1.07","2,165","1,247","          1.74","1,118","1,047","          1.07","2,152","1,240","          1.74","1,109","1,043","          1.06","2,153","1,240","          1.74","1,110","1,043","          1.06","2,144","1,245","          1.72","1,106","1,038","          1.07","2,140","1,246","          1.72","1,102","1,038","          1.06","2,165","1,257","          1.72","1,115","1,050","          1.06","2,174","1,272","          1.71","1,114","1,060","          1.05","2,169","1,276","          1.70","1,113","1,056","          1.05","2,180","1,281","          1.70","1,115","1,065","          1.05","2,174","1,287","          1.69","1,109","1,065","          1.04","2,166","1,281","          1.69","1,102","1,064","          1.04","2,160","1,276","          1.69","1,103","1,057","          1.04","2,145","1,272","          1.69","1,093","1,052","          1.04","2,140","1,272","          1.68","1,095","1,045","          1.05"
"광주광역시 광산구 동곡동(2920066000)","2,034","1,010","          2.01","1,058","976","          1.08","2,032","1,013","          2.01","1,060","972","          1.09","2,034","1,019","          2.00","1,054","980","          1.08","2,022","1,016","          1.99","1,052","970","          1.08","2,010","1,012","          1.99","1,044","966","          1.08","2,009","1,013","          1.98","1,042","967","          1.08","2,007","1,007","          1.99","1,042","965","          1.08","1,994","1,003","          1.99","1,034","960","          1.08","1,984","1,002","          1.98","1,033","951","          1.09","1,984","1,004","          1.98","1,024","960","          1.07","1,980","1,006","          1.97","1,022","958","          1.07","1,976","1,006","          1.96","1,023","953","          1.07","1,968","1,006","          1.96","1,020","948","          1.08","1,980","1,012","          1.96","1,026","954","          1.08","1,991","1,020","          1.95","1,025","966","          1.06","1,991","1,020","          1.95","1,025","966","          1.06","1,989","1,024","          1.94","1,021","968","          1.05","1,981","1,023","          1.94","1,015","966","          1.05","1,991","1,029","          1.93","1,024","967","          1.06","1,984","1,030","          1.93","1,020","964","          1.06","1,981","1,033","          1.92","1,018","963","          1.06","1,990","1,035","          1.92","1,021","969","          1.05","1,990","1,037","          1.92","1,020","970","          1.05","1,979","1,035","          1.91","1,017","962","          1.06","1,978","1,038","          1.91","1,015","963","          1.05","1,980","1,037","          1.91","1,020","960","          1.06","1,971","1,042","          1.89","1,016","955","          1.06","1,963","1,041","          1.89","1,008","955","          1.06","1,950","1,047","          1.86","997","953","          1.05","1,940","1,049","          1.85","990","950","          1.04","1,938","1,056","          1.84","991","947","          1.05","1,941","1,062","          1.83","994","947","          1.05","1,925","1,055","          1.82","983","942","          1.04","1,925","1,058","          1.82","985","940","          1.05","1,924","1,062","          1.81","984","940","          1.05","1,932","1,066","          1.81","988","944","          1.05"
"광주광역시 광산구 평동(2920067000)","4,082","2,297","          1.78","2,234","1,848","          1.21","4,080","2,288","          1.78","2,230","1,850","          1.21","4,072","2,286","          1.78","2,233","1,839","          1.21","4,081","2,302","          1.77","2,246","1,835","          1.22","4,055","2,296","          1.77","2,234","1,821","          1.23","4,080","2,313","          1.76","2,254","1,826","          1.23","4,106","2,334","          1.76","2,266","1,840","          1.23","4,090","2,334","          1.75","2,265","1,825","          1.24","4,074","2,333","          1.75","2,257","1,817","          1.24","4,068","2,336","          1.74","2,249","1,819","          1.24","4,085","2,350","          1.74","2,260","1,825","          1.24","4,085","2,359","          1.73","2,260","1,825","          1.24","4,079","2,365","          1.72","2,253","1,826","          1.23","4,064","2,379","          1.71","2,252","1,812","          1.24","4,058","2,382","          1.70","2,256","1,802","          1.25","4,067","2,393","          1.70","2,260","1,807","          1.25","4,076","2,396","          1.70","2,267","1,809","          1.25","4,071","2,399","          1.70","2,262","1,809","          1.25","4,080","2,398","          1.70","2,269","1,811","          1.25","4,079","2,402","          1.70","2,267","1,812","          1.25","4,091","2,409","          1.70","2,275","1,816","          1.25","4,062","2,386","          1.70","2,251","1,811","          1.24","4,071","2,391","          1.70","2,250","1,821","          1.24","4,079","2,396","          1.70","2,255","1,824","          1.24","4,074","2,396","          1.70","2,254","1,820","          1.24","4,064","2,388","          1.70","2,251","1,813","          1.24","4,056","2,391","          1.70","2,247","1,809","          1.24","4,048","2,405","          1.68","2,237","1,811","          1.24","4,056","2,424","          1.67","2,235","1,821","          1.23","4,054","2,443","          1.66","2,235","1,819","          1.23","4,041","2,456","          1.65","2,226","1,815","          1.23","4,057","2,468","          1.64","2,239","1,818","          1.23","4,074","2,483","          1.64","2,249","1,825","          1.23","4,083","2,503","          1.63","2,255","1,828","          1.23","4,113","2,512","          1.64","2,274","1,839","          1.24","4,122","2,522","          1.63","2,279","1,843","          1.24"
"광주광역시 광산구 삼도동(2920068000)","2,402","1,316","          1.83","1,197","1,205","          0.99","2,397","1,321","          1.81","1,196","1,201","          1.00","2,414","1,327","          1.82","1,209","1,205","          1.00","2,407","1,327","          1.81","1,204","1,203","          1.00","2,409","1,338","          1.80","1,208","1,201","          1.01","2,405","1,339","          1.80","1,206","1,199","          1.01","2,397","1,340","          1.79","1,202","1,195","          1.01","2,394","1,333","          1.80","1,203","1,191","          1.01","2,380","1,329","          1.79","1,197","1,183","          1.01","2,382","1,334","          1.79","1,201","1,181","          1.02","2,373","1,327","          1.79","1,197","1,176","          1.02","2,360","1,323","          1.78","1,198","1,162","          1.03","2,354","1,323","          1.78","1,198","1,156","          1.04","2,348","1,327","          1.77","1,196","1,152","          1.04","2,352","1,326","          1.77","1,196","1,156","          1.03","2,358","1,334","          1.77","1,201","1,157","          1.04","2,351","1,338","          1.76","1,198","1,153","          1.04","2,350","1,343","          1.75","1,198","1,152","          1.04","2,355","1,353","          1.74","1,201","1,154","          1.04","2,349","1,349","          1.74","1,194","1,155","          1.03","2,355","1,353","          1.74","1,196","1,159","          1.03","2,321","1,340","          1.73","1,175","1,146","          1.03","2,311","1,344","          1.72","1,170","1,141","          1.03","2,296","1,340","          1.71","1,164","1,132","          1.03","2,292","1,339","          1.71","1,161","1,131","          1.03","2,283","1,336","          1.71","1,159","1,124","          1.03","2,275","1,333","          1.71","1,155","1,120","          1.03","2,270","1,334","          1.70","1,151","1,119","          1.03","2,267","1,371","          1.65","1,152","1,115","          1.03","2,286","1,384","          1.65","1,165","1,121","          1.04","2,287","1,387","          1.65","1,172","1,115","          1.05","2,286","1,385","          1.65","1,170","1,116","          1.05","2,287","1,390","          1.65","1,175","1,112","          1.06","2,282","1,391","          1.64","1,174","1,108","          1.06","2,284","1,385","          1.65","1,176","1,108","          1.06","2,278","1,393","          1.64","1,172","1,106","          1.06"
"광주광역시 광산구 본량동(2920069000)","2,115","1,151","          1.84","1,058","1,057","          1.00","2,110","1,148","          1.84","1,060","1,050","          1.01","2,112","1,145","          1.84","1,052","1,060","          0.99","2,109","1,148","          1.84","1,050","1,059","          0.99","2,119","1,149","          1.84","1,057","1,062","          1.00","2,113","1,147","          1.84","1,050","1,063","          0.99","2,118","1,152","          1.84","1,051","1,067","          0.99","2,110","1,150","          1.83","1,054","1,056","          1.00","2,111","1,156","          1.83","1,053","1,058","          1.00","2,117","1,159","          1.83","1,058","1,059","          1.00","2,121","1,160","          1.83","1,061","1,060","          1.00","2,116","1,159","          1.83","1,057","1,059","          1.00","2,112","1,163","          1.82","1,055","1,057","          1.00","2,109","1,170","          1.80","1,057","1,052","          1.00","2,116","1,172","          1.81","1,058","1,058","          1.00","2,108","1,173","          1.80","1,051","1,057","          0.99","2,105","1,173","          1.79","1,050","1,055","          1.00","2,114","1,177","          1.80","1,055","1,059","          1.00","2,108","1,176","          1.79","1,053","1,055","          1.00","2,118","1,178","          1.80","1,059","1,059","          1.00","2,103","1,175","          1.79","1,050","1,053","          1.00","2,109","1,180","          1.79","1,046","1,063","          0.98","2,105","1,179","          1.79","1,044","1,061","          0.98","2,102","1,181","          1.78","1,047","1,055","          0.99","2,102","1,188","          1.77","1,046","1,056","          0.99","2,099","1,183","          1.77","1,042","1,057","          0.99","2,092","1,181","          1.77","1,041","1,051","          0.99","2,087","1,187","          1.76","1,034","1,053","          0.98","2,086","1,196","          1.74","1,034","1,052","          0.98","2,082","1,224","          1.70","1,031","1,051","          0.98","2,084","1,227","          1.70","1,035","1,049","          0.99","2,091","1,234","          1.69","1,043","1,048","          1.00","2,085","1,231","          1.69","1,040","1,045","          1.00","2,072","1,230","          1.68","1,032","1,040","          0.99","2,058","1,228","          1.68","1,020","1,038","          0.98","2,065","1,233","          1.67","1,024","1,041","          0.98"
